iter	Passed	Remaining
1740	2512	19133
1741	2513	19132
1742	2515	19129
1743	2516	19128
1744	2517	19126
1745	2519	19124
1746	2520	19121
1747	2521	19119
1748	2523	19117
1749	2524	19115
1750	2525	19112
1751	2527	19110
1752	2528	19106
1753	2529	19103
1754	2530	19100
1755	2532	19098
1756	2533	19096
1757	2534	19093
1758	2536	19090
1759	2537	19089
1760	2538	19087
1761	2540	19086
1762	2541	19084
1763	2543	19083
1764	2544	19080
1765	2545	19078
1766	2547	19075
1767	2548	19073
1768	2549	19071
1769	2551	19069
1770	2552	19066
1771	2553	19064
1772	2555	19061
1773	2556	19059
1774	2557	19057
1775	2559	19055
1776	2560	19052
1777	2561	19051
1778	2563	19048
1779	2564	19046
1780	2565	19043
1781	2567	19041
1782	2568	19038
1783	2569	19036
1784	2570	19033
1785	2572	19032
1786	2573	19029
1787	2574	19027
1788	2576	19024
1789	2577	19024
1790	2579	19023
1791	2580	19022
1792	2582	19020
1793	2583	19018
1794	2584	19015
1795	2586	19012
1796	2587	19009
1797	2588	19008
1798	2590	19006
1799	2591	19004
1800	2592	19001
1801	2594	18999
1802	2595	18997
1803	2596	18994
1804	2597	18991
1805	2599	18989
1806	2600	18986
1807	2601	18984
1808	2603	18980
1809	2604	18978
1810	2605	18976
1811	2607	18975
1812	2608	18973
1813	2609	18970
1814	2611	18969
1815	2612	18966
1816	2613	18964
1817	2615	18961
1818	2616	18959
1819	2617	18957
1820	2619	18954
1821	2620	18951
1822	2621	18949
1823	2622	18947
1824	2624	18946
1825	2634	19004
1826	2635	19002
1827	2636	18999
1828	2638	18997
1829	2639	18995
1830	2640	18993
1831	2642	18990
1832	2643	18988
1833	2644	18985
1834	2646	18983
1835	2647	18980
1836	2648	18979
1837	2649	18976
1838	2651	18974
1839	2652	18972
1840	2654	18970
1841	2655	18967
1842	2656	18965
1843	2657	18962
1844	2659	18961
1845	2660	18958
1846	2662	18957
1847	2663	18954
1848	2664	18952
1849	2665	18949
1850	2667	18946
1851	2668	18944
1852	2669	18942
1853	2671	18939
1854	2672	18937
1855	2673	18935
1856	2675	18933
1857	2676	18931
1858	2678	18930
1859	2679	18928
1860	2680	18926
1861	2682	18923
1862	2683	18922
1863	2693	18981
1864	2694	18979
1865	2696	18976
1866	2697	18973
1867	2698	18970
1868	2699	18969
1869	2701	18966
1870	2702	18965
1871	2704	18963
1872	2705	18962
1873	2706	18960
1874	2708	18960
1875	2709	18958
1876	2711	18956
1877	2712	18953
1878	2713	18951
1879	2715	18949
1880	2716	18947
1881	2717	18944
1882	2719	18942
1883	2720	18940
1884	2722	18941
1885	2723	18939
1886	2725	18937
1887	2726	18935
1888	2728	18934
1889	2729	18932
1890	2730	18930
1891	2732	18929
1892	2733	18928
1893	2735	18925
1894	2736	18924
1895	2737	18921
